video_id,title,channel,channel_id,publish_date,video_age_days,title_length_words,title_sentiment,category_id,category_name,view_count,like_count,comment_count,like_view_ratio_percent,comment_view_ratio_percent,region,subscriber_count
ZiETzDala9Y,DOORS: THE GREAT OUTDOORS - TRAILER,LSPLASH,UC8DlzSaYnLh1TT40sBkUtFg,2025-07-29T17:00:06Z,1,6,0.7034,20,Gaming,1101317,67474,12308,6.126664711431858,1.117571053565867,US,1080000
1f80oQcdNxI,Remember Mario Strikers?,DotoDoya,UCq-ZvpCLekNUJpD3iem0zDQ,2025-07-30T21:00:02Z,0,3,-0.1531,20,Gaming,74270,5639,499,7.592567658543153,0.6718728961895786,US,982000
Fw32PeLDnOE,99 Ronald Acuna Jr. Is The Best EVER!,Littlemann17,UCrYcVA4BjglTciCmEYw7e6Q,2025-07-30T21:00:13Z,0,8,0.6696,20,Gaming,36260,1048,165,2.890237175951462,0.4550468836183122,US,381000
DCBRjI3mWDs,THE ULTIMATE TRICK TO JUNGLE!,Thebausffs,UCu7ODDeIZ4x1rJwM1LCVL8w,2025-07-30T14:00:31Z,0,5,-0.126,20,Gaming,281341,11052,246,3.928328967338568,0.08743837549450667,US,1020000
tdWpaac5Xxw,THE RPG ONLY CHALLENGE,TimTheTatman,UCXBE_QQSZueB8082ml5fslg,2025-07-30T14:01:32Z,0,4,0.0772,20,Gaming,77824,3329,140,4.277600740131579,0.17989309210526316,US,5610000
4Tp-32jnCHY,WE TOOK THE WRONG TRAIN in Roblox!,Shadow blox,UCiy6d8oZAwBkecug72zzFRA,2025-07-30T15:00:13Z,0,7,-0.628,20,Gaming,89141,931,16,1.0444127842406974,0.017949091888132283,US,167000
n6eq5KTYo24,You're Nobody!!! - 7 Days To Die 1.0,Neebs Gaming,UCiufyZv8iRPTafTw0D4CvnQ,2025-07-30T16:01:27Z,0,8,-0.6981,20,Gaming,77343,8605,887,11.125764451857311,1.1468394036952279,US,2380000
JgLN6bxd8SM,ZooMaa REACTS to FAZE BLOW IT UP! (ROSTERMANIA DRAMA),ZooMaa Live,UCZl9WPRUS4BSDlw1tmPrcJw,2025-07-30T06:26:29Z,1,9,0.0,20,Gaming,108633,2900,456,2.6695387221194298,0.4197619507884344,US,133000
zTPgwlngdq8,JUNIOR'S LAW (Lyric Video),SKEPTA,UCcfVrE3mmeQZ_RN3u5cUECA,2025-07-29T13:21:57Z,1,4,0.0,10,Music,93094,5322,2336,5.716802371796248,2.5092916836745656,GB,960000
NAXlTZN8_Ow,GALENA х TSVETELINA YANEVA - VSE PO JIVOTA | Галена х Цветелина Янева - Все по живота,GALENA,UCpDazS4et8CYGPOf7ErkTLw,2025-07-30T14:56:56Z,0,17,-0.6523,10,Music,217667,12850,554,5.903513164604648,0.25451722125999804,GB,399000
Hr0kfMAIesk,Operation Firestorm Map REVEALED by Battlefield 6 Multiplayer Trailer!,Westie,UC1e6iW4ojbhn0gUCyvjawKg,2025-07-31T04:29:23Z,0,9,-0.4389,20,Gaming,39379,1880,175,4.7741181848193195,0.44439929911881965,GB,926000
Y_Qo5EoEe7w,Xhensila ft. Ardian Bujupi – Per Ty [Official Video],Xhensila Myrtezaj,UCFskFZd4p-YT2v_2ENhDIDQ,2025-07-30T16:00:06Z,0,9,0.3818,10,Music,180894,3532,217,1.9525246829635035,0.1199597554368857,GB,357000
IVRIKKk3fh0,1 HOUR To Build The BEST Team In FC 25!,Danny Aarons,UCnhZnnJOx-WnAH7HINmS8qQ,2025-07-30T14:30:20Z,0,10,0.7371,20,Gaming,137161,3262,216,2.3782270470469014,0.15747916681855628,GB,1850000
kCHOLXT4vPY,Only 0.00001% Have This Card,More Chuff,UC8QylkZmeGTi5Y2VR5bf7VA,2025-07-30T14:30:27Z,0,5,0.0,20,Gaming,262669,8233,690,3.134363019617846,0.2626880218069129,GB,1180000
RaMK4gDYl4o,IDLES - Rabbit Run (Official Lyric Video),IDLES,UCVm7tYTZONPLVujGX0rAJdw,2025-07-30T16:00:59Z,0,7,0.0,10,Music,53749,4522,255,8.413179780088932,0.4744274312080225,GB,247000
URHf6k_cCjA,SIDEMEN LIARS BAR AT THE CASINO ,MoreSidemen,UCh5mLn90vUaB1PbRRx_AiaA,2025-07-29T19:00:23Z,1,6,-0.5267,22,People & Blogs,1082806,39222,926,3.6222555102206675,0.08551855087614955,GB,9330000
e6uml7pVE5o,Trolling Kids On Steal A Brainrot ( Roblox ),Deji 2nd,UC4-nMKVjRRxnsiav0fYp1ig,2025-07-30T19:15:02Z,0,9,-0.4939,20,Gaming,100871,5122,214,5.077772600648353,0.2121521547322818,GB,1340000
2MEvV3ha1_o,Ed Sheeran - Azizam (Live from Ipswich),Ed Sheeran,UC0C-w0YjGpqDXGB8IHb662A,2025-07-30T16:50:22Z,0,7,0.0,10,Music,56771,4654,459,8.197847492557822,0.808511387856476,GB,58100000
yNeqNqmd9ao,YT - All Da Same,YT,UCHXa16Lp1-jxQ4qCA3wtrPg,2025-07-30T18:59:31Z,0,5,0.0,10,Music,11922,2193,187,18.394564670357322,1.5685287703405468,GB,16600
GZPu0zDNMqA,BEST UPCOMING MOVIES 2025 & 2026 (Trailers),Rapid Trailer,UC1cVTv6C0Unv6TtadjBvYRA,2025-07-29T20:01:44Z,1,7,0.7125,1,Film & Animation,65527,411,46,0.6272223663528012,0.0702000702000702,GB,1270000
hlcns9LXvyM,WEDNESDAY,Jynxzi,UCjiXtODGCCulmhwypZAWSag,2025-07-31T01:13:45Z,0,1,0.0,24,Entertainment,308437,5347,82,1.7335793046878292,0.026585656065906488,GB,4970000
dCR9xzLWsrc,Zootopia 2 Trailer REACTION,Beyond The Trailer,UCAXR2zenCwvRIyQd9ydtfaA,2025-07-30T15:51:23Z,0,4,0.0,24,Entertainment,28316,1794,160,6.3356406272072325,0.5650515609549371,GB,939000
KwjV8ed9tYA,EA TRIED TO STOP THE RATS ON DAY 2! PC RAT TO GLORY S7 E2! 🐀 FC25,NickRTFM,UC7Wyuc7HQXbC70GGqVLl9mQ,2025-07-31T03:40:18Z,0,17,0.4374,20,Gaming,58165,3661,251,6.294163156537437,0.4315309894266311,GB,960000
yfPdzD16960,"BO6 ZOMBIES FINALE: THE ""RECKONING"" TRAILER REACTION! (Janus Towers)",MrRoflWaffles,UCzH3H8sRfqH3rEVZcpTV2Cw,2025-07-30T17:37:50Z,0,9,0.0,20,Gaming,36929,1872,344,5.069186817947954,0.9315172357767609,GB,2340000
pgu-BsBV-2I,Fall for Me | Official Trailer | Netflix,Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,2025-07-31T08:00:00Z,0,8,0.0,24,Entertainment,17170,646,43,3.762376237623762,0.25043680838672105,GB,31300000
f_ZwMEWcQ94,Hunting Season,Biffy Clyro - Topic,UCdqP3E7RkbwhKdDorcvSKTA,2025-07-30T17:34:32Z,0,2,0.0,10,Music,5824,399,62,6.850961538461539,1.0645604395604396,GB,1730
lFzhHr_lwcs,THE TIGER Official Trailer (2025),KinoCheck.com,UCLRlryMfL8ffxzrtqv0_k_w,2025-07-29T15:10:14Z,1,5,0.0,24,Entertainment,163119,1190,177,0.729528748950153,0.10850973828922443,GB,4860000
e6P9y0TKFQc,Paloma Faith - Only Love Can Hurt Like This (Slowed Down) (Lyrics),Peaceful Polar,UC18mPHxrvZHdSF5C472isKQ,2025-07-23T16:01:11Z,7,12,0.7269,10,Music,95139,233,0,0.2449048234688193,0.0,GB,15900
Unw1vuWe8nM,"The Script, will.i.am - Hall Of Fame (Lyrics)",alonelymorning Pop Music,UCGPBTtqDniRGK-STJtHgIvA,2025-07-26T14:00:48Z,4,8,0.4404,10,Music,277284,737,5,0.26579247269947054,0.001803205377879719,GB,5190
ixq-EPg4Ah8,[WATCHPARTY] 2025 PMWC at EWC Survival Stage D2,Cr7 HORAA,UC27pyUnJTUyxe_z_0WxxNXw,2025-07-30T15:48:18Z,0,8,0.0,20,Gaming,1400032,74354,226,5.310878608488949,0.016142488171698933,GB,809000
KRI5bXvDuiM,THE BEST FPL MIDFIELDERS 🤔 | Fantasy Premier League Tips 2025/26,Let's Talk FPL,UCxeOc7eFxq37yW_Nc-69deA,2025-07-31T08:00:32Z,0,11,0.7125,17,Sports,13684,891,123,6.511254019292605,0.8988599824612687,GB,450000
10jpc4gSHuE,Motorways,Booter Bee - Topic,UC7gdvvGduMWMnOTXApdHaQw,2025-07-24T10:05:19Z,7,1,0.0,10,Music,21230,615,10,2.8968440885539333,0.047103155911446065,GB,658
ggiL1cXOmgI,Julian King - Wangu ft Denilson Musekiwa,Julian King,UCaJ4xzeVV5li9CMjwoCZZww,2025-07-31T07:00:06Z,0,7,0.0,10,Music,10524,2440,267,23.185100722158875,2.5370581527936147,GB,74000
SHWm5IkbrUs,When You Say Nothing At All (Acoustic Version),Ronan Keating - Topic,UCAghI5xbYodvPr6cr4byXqg,2025-07-24T10:00:49Z,7,8,0.0,10,Music,117338,755,12,0.6434403177146364,0.010226865976921372,GB,8190
TMc2lx6gfGU,Starting Over as NOOB with OP TRALALERO SECRET in Brainrot Evolution! (Roblox),CoralBlox,UC9mJdF_VIoQifruuGz6BhFw,2025-07-31T07:00:25Z,0,12,-0.3016,20,Gaming,102171,1777,440,1.7392410762349395,0.4306505759951454,GB,322000
tkUMoGpxPlM,Sean Kingston - Beautiful Girls (Lyrics),Cactus Rock,UCDgj0R1JFrxg6Av80uOmIpw,2025-07-26T12:31:06Z,4,6,0.5994,22,People & Blogs,32645,96,1,0.29407259917292083,0.003063256241384592,GB,11000
Htb_K28VGnU,"Standard Play, Premium Play, Ultra Play & Big Gambles!! 🫨",Stop and Step,UCDpOUHyyUmB2mYZCOQC2pbA,2025-07-30T15:00:34Z,0,10,0.7772,24,Entertainment,14180,341,28,2.4047954866008463,0.19746121297602257,GB,95700
AnjUOldi1Mk,"Nirvana Shatakam ,Sonu Nigam, Prerna, Juss, Uday #NirvanaShatakam#nirvanashatakam#shiv #st...",ShivaaVEVO,UCUAznPQcG-_ri9zuUXO6Kew,2025-07-14T22:23:03Z,16,9,0.0,10,Music,787010,835,23,0.10609776241725011,0.002922453336044015,GB,2350
5tOchOlOC7s,96+ x3 FUTTIES PACKS & PICKS! 🚨 FC 25 Ultimate Team,AuzioMF,UCXWfmXteFx5KLLBnxV0fq7A,2025-07-30T18:41:19Z,0,11,0.0,20,Gaming,103938,1879,169,1.8078085012218823,0.16259693278685372,GB,888000
Hg0svotnUWY,"PUSHING THE GAMBLE FOR MAX SPINS On Demon's Gold, Gold Horsey Winner & Lots More!",OAB Gambling Channel,UCCf1Fnmw0AkzhjGpUQ3iThA,2025-07-30T18:00:31Z,0,15,0.6239,24,Entertainment,11164,252,78,2.257255463991401,0.6986743102830526,GB,19600
-F9eT25eGs8,I Pretended to be the Owner to Troll My Crush (Steal a Brainrot),NicoBlox,UC69nvMX24BQLrNs9FhQye1A,2025-07-30T01:19:13Z,1,13,-0.5859,20,Gaming,337102,3934,446,1.167005832062699,0.1323041690645561,GB,1130000
8TE_bJWIUS4,Becoming TINY to Find my Friend's SECRETS in Minecraft,Milo and Chip,UC_NqVr5AA1vziN0ZLR-QiLw,2025-07-30T23:00:12Z,0,9,0.0,20,Gaming,54751,519,77,0.947927891728005,0.1406367006995306,GB,2370000
vWZ3ekBUv-s,Most HATED Pet in Grow a Garden..,spot,UCPJo-JK5M1LWq5ZcY3401jQ,2025-07-31T00:14:00Z,0,7,-0.7372,20,Gaming,89769,1349,1124,1.5027459367933251,1.252102618944179,GB,58300
4I8UCKjmx60,We Tried To Beat 99 Nights in World Record Time!,BachaBlox,UCHoYwaQ6uSZRRnAzlXFAfhw,2025-07-30T17:14:46Z,0,10,0.0,20,Gaming,160070,3529,3915,2.2046604610482916,2.4458049603298555,GB,1670000
Fxj3AZY_Nq8,We BROKE The NEW WORLD RECORD For The FASTEST SPEEDRUN In 99 Nights In The Forest..(legendary run),Grave,UCryxiL4LoM2G8S7QMWVlo0Q,2025-07-31T02:42:31Z,0,17,-0.5473,20,Gaming,29697,479,123,1.6129575377984307,0.4141832508334175,GB,60500
3Tu1EKsHsVM,BEST £4.5M DEFENDERS IN FPL 25/26 💰 | HIDDEN GEMS! 💎 | Fantasy Premier League Tips 2025/26,FPL Raptor,UC54QLWzsMifTRjNQ02z5pCw,2025-07-31T07:30:03Z,0,17,0.8052,17,Sports,7612,544,123,7.146610614818708,1.6158696794534946,GB,153000
S5hwkAvGXrc,FPL CHAMPION TEAM REVEAL 🌍🏆,FPL Focal,UC72QokPHXQ9r98ROfNZmaDw,2025-07-30T12:22:32Z,0,5,0.6841,17,Sports,65256,1756,146,2.6909402966777,0.2237342160107883,GB,224000
zpBOTO-Beik,🔴LIVE - STACKING WARZONE WINS ALL DAY!,BobbyPoffGaming,UCIlelqWA2ycq30ebF9-K0Tw,2025-07-31T06:00:50Z,0,7,0.6932,20,Gaming,117337,2206,0,1.880054884648491,0.0,GB,180000
fdimlKqcgCQ,I Pretended To Be PEPPA.EXE In Roblox Steal a Peppa Pig…,PeppaBlox,UCHufog8EIT8UjxvYZDCgUDQ,2025-07-30T17:01:03Z,0,11,-0.4939,20,Gaming,79534,1105,19,1.3893429225237004,0.023889154323936932,GB,186000
FvKgIt4z4r0,My First Race Win…,MoreS2G,UCw9rjdrpHa7mzNrWVJoaPgw,2025-07-30T17:09:15Z,0,4,0.0,20,Gaming,109300,6988,692,6.393412625800549,0.6331198536139067,GB,600000
fMEmcehD2AU,I Started Over using Only STEALING PETS in Grow A Garden!,WinterSIM,UC6-GNJmiOo8wCTJGxM5LafQ,2025-07-31T03:11:46Z,0,11,-0.6932,20,Gaming,82336,1609,218,1.954187718616401,0.2647687524290711,GB,123000
nRD7wvuGddo,Forza Horizon 5 : The BEST Volkswagen Challenge!!,AR12Gaming,UCkg2ZDee9ZLBCd2LVB6DPHA,2025-07-30T17:02:00Z,0,8,0.7793,20,Gaming,54775,3280,112,5.98813327247832,0.20447284345047922,GB,1950000
tuMFN049AiQ,Donkey Kong Bananza | Fully Ramblomatic,Second Wind,UC1wZGocgLvopgOqBUFCyIJA,2025-07-30T16:01:29Z,0,6,0.0,20,Gaming,151914,10180,853,6.701159866766723,0.5615019023921429,GB,478000
EFZGvHW3ifI,I Put The PAST LIFE YouTubers In A HUNGER GAMES And This Happened..,Solidarity,UC6XAct-Bus4x3mYz3VC_HUw,2025-07-30T18:23:56Z,0,13,-0.4084,20,Gaming,64873,8416,1017,12.973039631279576,1.5676783870022966,GB,1300000
nzF-PZPUxWk,Can I go 15-0 w/ MAN UNITED FLOPS?,Harry Hesketh,UCgKG3jx6oWDgQpjkI28Vm8A,2025-07-30T16:02:36Z,0,8,0.1027,20,Gaming,46427,1337,99,2.8797897775001613,0.21323798651646672,GB,881000
CQaMOMLjPYY,NEW SECRET DRAGON CANNELLONI is TOO OP in Steal A Brainrot..,Kwil,UCCux6-udzmaiZTy6G72hKFA,2025-07-31T03:00:12Z,0,11,-0.4939,20,Gaming,78133,1750,209,2.239770647485697,0.2674926087568633,GB,257000
98N4iQj5Mqk,I Opened My FUT Champs Rewards For FUTTIES Team 3 On RTG!,DannyAaronsRTG,UC-8KVa-TUe6LtfPFICAXyFA,2025-07-30T16:00:13Z,0,12,0.7345,20,Gaming,36495,1198,53,3.282641457733936,0.14522537333881352,GB,758000
iPWKHhacuQU,99 NIGHTS IN THE FOREST Roblox Gaming w/ The Norris Nuts,Norris Nuts Gaming,UCWcly5Teks2uSNsF5hRFNNg,2025-07-30T07:09:59Z,1,11,-0.3182,20,Gaming,88035,2055,359,2.3342988584085878,0.40779235531322766,GB,2200000
D9i_ri_K9SU,SPRUNKI vs PHASE 2 DURPLE!!!,Gray Plays,UCFW2LazIIWtQpb_AOow4EQQ,2025-07-30T22:45:01Z,0,5,0.0,20,Gaming,47419,938,272,1.9781100402792129,0.5736097344946118,GB,182000
EaSKtaBCqFU,"Does This Big Update ""Fix"" Mario Kart World's Online?",TopicArlo,UCHDRlTIaDXGGYduDDNrBmTw,2025-07-31T00:47:30Z,0,9,0.0,22,People & Blogs,25943,1255,369,4.8375284277068955,1.4223489958755733,GB,126000
ZOyAf57GZro,Next Toon REVEALED! Brusha The Paint Brush + Update DATE,cute noob,UCb1eCCYauKqwAgk-CnN_kUQ,2025-07-31T01:53:00Z,0,10,0.0,20,Gaming,52726,0,943,0.0,1.7884914463452566,GB,152000
WMtrE4Cij-o,EA FINALLY Added These Cards!,NepentheZ,UCkaUtMpy3DU0L-q28pD62Ig,2025-07-30T18:06:24Z,0,5,0.0,20,Gaming,19426,597,118,3.0732008648203437,0.6074333367651601,GB,1960000
5E4hpzlrlKA,"ESPORTS WORLD CUP 2025: Hikaru, Fabiano, Nodirbek & Ian Fight For Playoffs | Groups A,C&D Day 2",Chess.com,UC5kS0l76kC0xOzMPtOmSFGw,2025-07-30T20:02:39Z,0,17,-0.3818,20,Gaming,524025,5848,89,1.115977291159773,0.0169839225227804,GB,2600000
352lNlO0OgQ,Is Peterbot Going to STEAL Clix’s FNCS WIN Again? (Grand Finals Hot Takes),Kdog,UC8Q-pwYBV0caGIBea55fxaw,2025-07-31T02:01:39Z,0,13,0.5574,24,Entertainment,17822,898,126,5.038716193468747,0.7069913589945012,GB,111000
Hu79nRYiJaA,130 UT DRAFT CHALLENGE! #5,DraftToGlory,UCNUS0pOyBUiJEtz1j3FdWUQ,2025-07-30T20:00:21Z,0,5,0.3237,20,Gaming,16963,567,27,3.34256912102812,0.15916995814419618,GB,111000
4eWNrj9eYU8,Getting MAX LEVEL DINOSAURS In Roblox!,Socksfor3,UCXzNUzXm8LVwh7IfBmhIb6A,2025-07-31T05:56:51Z,0,6,0.0,20,Gaming,57595,2799,654,4.859796857366091,1.1355152356975433,GB,2390000
z_kAvHKPWYo,The GMTK Game Jam 2025 Theme Is...,Game Maker's Toolkit,UCqJ-Xo29CKyLTjn6z2XwYAw,2025-07-30T16:59:12Z,0,7,0.0,20,Gaming,118669,7538,610,6.352122289730258,0.5140348363936664,GB,1670000
tvk692Ro9Dw,I BECAME DEER in 99 NIGHTS IN THE FOREST (ROBLOX),SpeedyPlays,UCSwCsWLQTRYSqmy0i5Z3-qA,2025-07-30T19:59:01Z,0,10,0.0,20,Gaming,91581,988,87,1.0788263941210514,0.09499787073738003,GB,1190000
BFz6nTef9B8,Manchester United vs Bournemouth 2025 | Pre-Season Friendly Highlights & All Goals,football fans,UCGUdXTVWgUzK--q-S-WfERQ,2025-07-31T02:41:17Z,0,12,0.7184,17,Sports,140770,1270,5,0.902180862399659,0.0035518931590537758,GB,7020
LTWHq4b6a3Y,I Added GUNS to Minecraft Skyblock...,Wisp,UC0h07r_UgTD0Tc-Dn5XLX3g,2025-07-30T16:15:03Z,0,6,0.0,20,Gaming,82392,3497,326,4.244344111078745,0.39566948247402656,GB,5620000
tvSFq3mTlso,The State Of Every PlayStation Studio From IGN - Luke Reacts,Luke Stephens LIVE,UC5Pi8DHUItNgbGVhjh4kVgQ,2025-07-31T01:00:58Z,0,11,0.0,24,Entertainment,20361,837,144,4.110800058936202,0.7072344187417121,GB,195000
mYXzTJ4bR3k,I Trolled FOLTYN in Roblox for 24 HOURS..,CaylusBlox Top Videos,UCNhu3VutC-UjZvirkyBvQOw,2025-07-29T20:00:35Z,1,8,0.0,20,Gaming,177222,2616,153,1.4761147035921047,0.08633239665504283,GB,33400
lCKbt8hBYAo,Make your GPU faster for $7 (REAL),Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,2025-07-29T17:03:10Z,1,7,0.0,28,Science & Technology,1441449,57548,5658,3.992371565001606,0.3925216917143791,GB,16500000
t7vPZnRGm_w,FANTA TSUNAMI vs Mikey & JJ POOR and RICH Family Bunker in Minecraft - Maizen,Mr. Mikey,UCu_CaJbbBaX4XNsOBLo2aRg,2025-07-30T17:06:16Z,0,15,0.4995,20,Gaming,76901,531,10,0.6904981729756441,0.013003732071104408,GB,55100
A8iBrNkcFHU,"Solidarity REACTS To ""Past LIFE Memes Part 2!!""",Solidarity Shorts,UCClclQIBe05V6pV2pj0ckcQ,2025-07-30T15:00:15Z,0,8,0.4184,20,Gaming,69743,5543,236,7.947751028777082,0.33838521428673846,GB,127000
1czCNIqGs3c,FUTTIES Team 4 LEAKS!,TheFutAccountant,UCH0UIRlgHgKLY6VAo7ZlAkQ,2025-07-31T04:08:06Z,0,4,0.0,20,Gaming,13358,506,73,3.7879922144033538,0.5464889953585866,GB,146000
utHpGw05sco,I Made A Kid Mad And His MOM JOINED in 99 Nights in the Forest!,MICHAEL,UCDqDnWqCzz_X9USEn4p8Org,2025-07-30T01:25:26Z,1,15,-0.5411,20,Gaming,281974,2990,542,1.060381453609198,0.19221630363083123,GB,213000
bSqC1mCMmSY,PRISONER CAR SPEEDRUNNER vs SWAT OFFICER HUNTERS In GTA 5...,TechyCrew,UCTU3m4rCUS-7qXuHK-j9Uqw,2025-07-30T13:01:19Z,0,10,-0.6408,20,Gaming,196092,3423,257,1.7456092038430941,0.1310609305836036,GB,569000
8n3SfoNX3DY,trolling the worst female cop in gta 5 rp,zimery,UC70Q84V4Cbf-wFWprkoW8Eg,2025-07-30T13:30:06Z,0,9,-0.6249,20,Gaming,86980,4883,667,5.613934237755806,0.7668429524028513,GB,195000
EZtW1N23ft8,We Built a Castle in Roblox The Forest!,Bax,UCQ7-L5xURwv5bsveEz4LqYA,2025-07-31T00:00:25Z,0,8,0.0,20,Gaming,70349,1603,306,2.2786393552147155,0.43497420005970233,GB,2980000
5blPDgttUZo,Starting Over as NOOB with 100 Ketupat Kepat OP Pets!,LukeBlox,UCirlz4plzwLV9Btv7iXXmmg,2025-07-30T10:00:14Z,1,10,-0.3016,20,Gaming,291707,2576,378,0.8830778829441872,0.12958208064941876,GB,471000
Py4fJ_f88kE,Is Dragonair SECRETLY *Good* in Pokemon Red/Blue?,Jrose11,UC5HolAcNQGGVQ6gY8QWuoKg,2025-07-30T16:06:33Z,0,7,0.4404,20,Gaming,89730,4896,652,5.456369107321966,0.7266243173966344,GB,360000
FmCUcQF2cpI,The 250 Pack Gauntlet: Can I Complete the Collection Book? 🔥,NepentheZ 2,UCHrGDw55WvNHvlX1SFoHxhA,2025-07-31T00:54:25Z,0,11,-0.34,20,Gaming,7138,302,47,4.230876996357523,0.658447744466237,GB,553000
LAFfnCNVKMY,ROCKSTAR KEEPS DOING IT.. The NEW GTA Online UPDATE Today! (New GTA5 Update),Hazard,UCI1-J45WXprOQQ_m9pmfW9A,2025-07-30T20:46:23Z,0,13,0.0,20,Gaming,47413,1569,264,3.309218990572206,0.5568093139012507,GB,467000
M9ChN1xmynQ,PRISON ESCAPE SIMULATOR,xQc,UCmDTrq0LNgPodDOFZiSbsww,2025-07-30T15:15:03Z,0,3,-0.3818,20,Gaming,113447,2143,227,1.8889878092853931,0.20009343570125257,GB,2410000
jkCowWTDfWQ,Western games are doomed...,TheBackgroundNPC 🧙‍♂️,UCuEAyHQajqJrWeVrJKgIS_Q,2025-07-30T22:38:00Z,0,4,-0.6369,20,Gaming,70532,11270,1470,15.978562921794362,2.0841603811036125,GB,182000
yYm8tNAs8DU,We Beat The BACKROOMS BOSS.. (Part 3),Caylus  ,UCVAYy7_zddIx6USjXscV9Vg,2025-07-30T15:52:07Z,0,7,0.0,20,Gaming,126958,3838,538,3.023046991918587,0.42376218907040125,GB,18900000
6W_h5BC5xAY,I Built The WORLDS BIGGEST WATERSLIDE in Minecraft Hardcore (#114),Farzy,UCVtz3s3FUxVxBgPl2OWtIJQ,2025-07-26T16:25:14Z,4,10,0.0,20,Gaming,546109,6775,1459,1.2405948263075686,0.267162782521438,CA,2290000
v07_uSoweCE,Judge,Amrinder Gill - Topic,UCJUV34Yr_sXvlvhAMUn1Tww,2025-07-30T21:34:51Z,0,1,0.0,10,Music,61923,4502,214,7.27031959045912,0.34559049141675957,CA,5040
VVwXXI-tlVk,Nassif Zeytoun x @ZouhairBahaoui - Ya Msafer (Official Video) / ناصيف زيتون وزهير بهاوي - يا مسافر,Nassif Zeytoun,UCO4AjeljgqgiowEf2yfvYHg,2025-07-29T17:00:07Z,1,17,0.0,10,Music,890828,33878,2523,3.8029788017439956,0.2832196563197385,CA,5450000
lLJtrLiA94s,"MUDRASTA OFFICIAL TRAILER | Roderick Paulate, Tonton Gutierrez, Carmi Martin, and Celia Rodriguez",CreaZion Studios,UCdh52GMmflizWZ9lEO4Gp9w,2025-07-30T09:31:31Z,1,13,0.0,24,Entertainment,49892,1312,282,2.6296801090355166,0.5652208770945242,CA,46600
rf_858Gcqbk,"TWICE ""THIS IS FOR"" Live Stage @ TWICE ＜THIS IS FOR＞ WORLD TOUR IN INCHEON",TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,2025-07-30T09:00:14Z,1,15,0.0,10,Music,428665,42534,1015,9.922433601996897,0.23678163600947127,CA,18400000
s-n9weZtcN0,"Character Trailer - ""Ineffa: Essentials for Home and Travel"" | Genshin Impact #GenshinImpact #Ineffa",Genshin Impact,UCiS882YPwZt1NfaM0gR0D9Q,2025-07-29T04:00:20Z,2,14,0.0,20,Gaming,534603,46545,2568,8.706460682038822,0.4803564514228315,CA,7960000
lJUxyqNiz1E,TIF FEAT ELGRANDETOTO -  KAFINI,TIF,UCTCaWC2-ETgVmCO2ckFMhCA,2025-07-29T15:04:02Z,1,5,0.0,10,Music,427717,23856,783,5.577519715138749,0.18306497052957912,CA,255000
P169hsXjYQs,BLACKPINK - '뛰어(JUMP)' Live at WORLD TOUR [DEADLINE] IN GOYANG,BLACKPINK,UCOmHUn--16B90oW2L6FRR3A,2025-07-29T03:00:08Z,2,10,0.0,10,Music,3420430,315875,8810,9.234949991667714,0.2575699546548241,CA,98200000
MfJzmFHrJ4Y,Vybz Kartel - I KNOW (official music video),VybzKartelVEVO,UCeRe0C1x1w8We6ghjVn4M5w,2025-07-28T23:06:06Z,2,8,0.0,10,Music,601773,46145,5041,7.668173879519354,0.8376912889079438,CA,621000
gS8o2yv6cgc,Alkaline - Priority (Official Visualizer),AlkalineVEVO,UChKGMC6dXos_9Bry2e8iSdw,2025-07-30T16:00:06Z,0,5,0.0,10,Music,70023,9682,2069,13.82688545192294,2.9547434414406695,CA,790000
bZa9ymnzPOU,Sapphire (feat. Arijit Singh),Ed Sheeran - Topic,UClmXPfaYhXOYsNn_QUyheWQ,2025-07-24T18:33:55Z,6,4,0.0,10,Music,1060329,25487,282,2.403687911959401,0.02659551893799,CA,561000
8FegXGe5R1Y,Kiss You All Over,Exile - Topic,UCe_EoWCPhUaqgXfPB8z052Q,2025-07-24T10:03:16Z,7,4,0.4215,10,Music,135667,1814,0,1.3370974518490126,0.0,CA,20700
RmxWqo83MO4,MARTIN GARRIX LIVE @ TOMORROWLAND 2025 (W2),Martin Garrix,UC5H_KXkPbEsGs0tFt8R35mA,2025-07-29T14:57:00Z,1,7,0.0,10,Music,260170,14986,1035,5.760079947726487,0.3978168120844064,CA,15100000
-oJNLSe8G6Q,X Ambassadors - Renegades (Rerecorded) [Official Lyric Video],X Ambassadors,UCBv5tYsc0zm7RCum-umdIBA,2025-07-25T04:00:00Z,6,8,0.0,10,Music,294885,2431,67,0.8243891686589687,0.02272072163724842,CA,1430000
BVszrtZ3JsY,Shivaa - Namami Shamishan | Namami Shamishan | Namami Shamishan | Namami Shamishan #namamishamishan,ShivaaVEVO,UCUAznPQcG-_ri9zuUXO6Kew,2025-07-23T21:28:21Z,7,14,0.0,10,Music,1724239,3746,99,0.21725526449639523,0.005741663423690104,CA,2350
h_ubbPRunzo,Grandir en tant que 99 NUITS sur Minecraft !,Talcado,UCTqAZGakovPcZLLXi09uodw,2025-07-30T15:01:27Z,0,9,0.0,20,Gaming,135704,2689,151,1.9815185993043685,0.11127159111006307,CA,1190000
